cpt_name,reason,description
CPT_TT137027 , Type 06 , depth<5: 1.62
CPT_TT137028 , Type 06 , depth<5: 2.1
CPT_TT137029 , Type 06 , depth<5: 2.66
CPT_TT137030 , Type 06 , depth<5: 2.0
CPT_TT137031 , Type 06 , depth<5: 1.96
CPT_TT137032 , Type 06 , depth<5: 1.48
CPT_TT137033 , Type 06 , depth<5: 2.06
CPT_TT137034 , Type 06 , depth<5: 2.94
CPT_TT137035 , Type 06 , depth<5: 2.82
CPT_TT137036 , Type 06 , depth<5: 2.12
CPT_TT137037 , Type 06 , depth<5: 2.2
CPT_TT137038 , Type 06 , depth<5: 2.04
CPT_TT137039 , Type 06 , depth<5: 2.12
CPT_TT137040 , Type 06 , depth<5: 1.56
CPT_TT137041 , Type 06 , depth<5: 1.68
CPT_TT137042 , Type 06 , depth<5: 3.22
CPT_TT137043 , Type 06 , depth<5: 1.66
CPT_TT137044 , Type 06 , depth<5: 2.0
CPT_TT137045 , Type 06 , depth<5: 2.5
CPT_TT137046 , Type 06 , depth<5: 3.08
CPT_TT137047 , Type 06 , depth<5: 2.92
CPT_TT137048 , Type 01 , No record found: CPT_TT137048
CPT_TT137049 , Type 01 , No record found: CPT_TT137049
CPT_TT137050 , Type 01 , No record found: CPT_TT137050
CPT_TT137051 , Type 01 , No record found: CPT_TT137051
CPT_TT137052 , Type 01 , No record found: CPT_TT137052
CPT_TT137053 , Type 01 , No record found: CPT_TT137053
CPT_TT137054 , Type 01 , No record found: CPT_TT137054
CPT_TT137055 , Type 01 , No record found: CPT_TT137055
CPT_TT137056 , Type 01 , No record found: CPT_TT137056
CPT_TT137057 , Type 01 , No record found: CPT_TT137057
CPT_TT13709 , Type 07 , depth range <5: 4.98
CPT_TT137314 , Type 05 , Repeated digit - investigating
CPT_TT137319 , Type 05 , Repeated digit - investigating
CPT_TT137325 , Type 06 , depth<5: 2.94
CPT_TT137326 , Type 02 ,Duplicate location
CPT_TT137330 , Type 02 ,Duplicate location
CPT_TT137331 , Type 05 , Repeated digit - investigating
CPT_TT13792 , Type 07 , depth range <5: 4.98
CPT_TT13793 , Type 07 , depth range <5: 4.98
CPT_TT139474 , Type 06 , depth<5: 3.28
CPT_TT139476 , Type 06 , depth<5: 3.88
CPT_TT139480 , Type 06 , depth<5: 0.55
CPT_TT140508 , Type 07 , depth range <5: 3.72
CPT_TT140510 , Type 02 ,Duplicate location
CPT_TT140511 , Type 02 ,Duplicate location
CPT_TT140513 , Type 02 ,Duplicate location
CPT_TT140515 , Type 07 , depth range <5: 4.859999999999999
CPT_TT140518 , Type 06 , depth<5: 4.99
CPT_TT140519 , Type 02 ,Duplicate location
CPT_TT140557 , Type 05 , Repeated digit - investigating
CPT_TT140934 , Type 02 ,Duplicate location
CPT_TT14156 , Type 05 , Repeated digit - investigating
CPT_TT14166 , Type 05 , Repeated digit - investigating
CPT_TT14168 , Type 05 , Repeated digit - investigating
CPT_TT14169 , Type 05 , Repeated digit - investigating
CPT_TT14170 , Type 05 , Repeated digit - investigating
CPT_TT14189 , Type 05 , Repeated digit - investigating
CPT_TT141967 , Type 05 , Repeated digit - investigating
CPT_TT141970 , Type 05 , Repeated digit - investigating
CPT_TT142017 , Type 06 , depth<5: 4.9
CPT_TT142042 , Type 06 , depth<5: 4.71
CPT_TT142053 , Type 06 , depth<5: 4.57
CPT_TT142057 , Type 06 , depth<5: 4.31
CPT_TT142062 , Type 06 , depth<5: 2.78
CPT_TT142065 , Type 06 , depth<5: 3.97
CPT_TT142293 , Type 06 , depth<5: 2.42
CPT_TT142294 , Type 06 , depth<5: 2.57
CPT_TT142295 , Type 06 , depth<5: 2.56
CPT_TT142296 , Type 06 , depth<5: 2.08
CPT_TT14230 , Type 05 , Repeated digit - investigating
CPT_TT14231 , Type 05 , Repeated digit - investigating
CPT_TT14232 , Type 05 , Repeated digit - investigating
CPT_TT142392 , Type 05 , Repeated digit - investigating
CPT_TT142395 , Type 05 , Repeated digit - investigating
CPT_TT142397 , Type 05 , Repeated digit - investigating
CPT_TT14243 , Type 05 , Repeated digit - investigating
CPT_TT14244 , Type 05 , Repeated digit - investigating
CPT_TT14247 , Type 05 , Repeated digit - investigating
CPT_TT14248 , Type 05 , Repeated digit - investigating
CPT_TT14250 , Type 05 , Repeated digit - investigating
CPT_TT14251 , Type 05 , Repeated digit - investigating
CPT_TT14252 , Type 05 , Repeated digit - investigating
CPT_TT14253 , Type 05 , Repeated digit - investigating
CPT_TT14255 , Type 05 , Repeated digit - investigating
CPT_TT142550 , Type 05 , Repeated digit - investigating
CPT_TT142553 , Type 05 , Repeated digit - investigating
CPT_TT142557 , Type 05 , Repeated digit - investigating
CPT_TT14256 , Type 05 , Repeated digit - investigating
CPT_TT14260 , Type 05 , Repeated digit - investigating
CPT_TT14261 , Type 05 , Repeated digit - investigating
CPT_TT14262 , Type 05 , Repeated digit - investigating
CPT_TT14263 , Type 05 , Repeated digit - investigating
CPT_TT14264 , Type 05 , Repeated digit - investigating
CPT_TT14265 , Type 05 , Repeated digit - investigating
CPT_TT14266 , Type 05 , Repeated digit - investigating
CPT_TT14267 , Type 05 , Repeated digit - investigating
CPT_TT14268 , Type 05 , Repeated digit - investigating
CPT_TT143328 , Type 05 , Repeated digit - investigating
CPT_TT14355 , Type 05 , Repeated digit - investigating
CPT_TT14363 , Type 05 , Repeated digit - investigating
CPT_TT144130 , Type 01 , No record found: CPT_TT144130
CPT_TT144131 , Type 01 , No record found: CPT_TT144131
CPT_TT144132 , Type 01 , No record found: CPT_TT144132
CPT_TT144388 , Type 05 , Repeated digit - investigating
CPT_TT144397 , Type 01 , No record found: CPT_TT144397
CPT_TT144398 , Type 01 , No record found: CPT_TT144398
CPT_TT144399 , Type 01 , No record found: CPT_TT144399
CPT_TT144400 , Type 01 , No record found: CPT_TT144400
CPT_TT144401 , Type 01 , No record found: CPT_TT144401
CPT_TT144402 , Type 01 , No record found: CPT_TT144402
CPT_TT144403 , Type 02 ,Duplicate location
CPT_TT144410 , Type 05 , Repeated digit - investigating
CPT_TT144421 , Type 05 , Repeated digit - investigating
CPT_TT144424 , Type 05 , Repeated digit - investigating
CPT_TT144427 , Type 05 , Repeated digit - investigating
CPT_TT144432 , Type 05 , Repeated digit - investigating
CPT_TT144434 , Type 05 , Repeated digit - investigating
CPT_TT144439 , Type 05 , Repeated digit - investigating
CPT_TT144443 , Type 05 , Repeated digit - investigating
CPT_TT144445 , Type 05 , Repeated digit - investigating
CPT_TT144448 , Type 05 , Repeated digit - investigating
CPT_TT144450 , Type 02 ,Duplicate location
CPT_TT144451 , Type 02 ,Duplicate location
CPT_TT144452 , Type 02 ,Duplicate location
CPT_TT144453 , Type 02 ,Duplicate location
CPT_TT144454 , Type 02 ,Duplicate location
CPT_TT144455 , Type 02 ,Duplicate location
CPT_TT144456 , Type 02 ,Duplicate location
CPT_TT144457 , Type 02 ,Duplicate location
CPT_TT144458 , Type 02 ,Duplicate location
CPT_TT144459 , Type 02 ,Duplicate location
CPT_TT144460 , Type 02 ,Duplicate location
CPT_TT144461 , Type 02 ,Duplicate location
CPT_TT144462 , Type 02 ,Duplicate location
CPT_TT144463 , Type 02 ,Duplicate location
CPT_TT144464 , Type 02 ,Duplicate location
CPT_TT144465 , Type 02 ,Duplicate location
CPT_TT144466 , Type 02 ,Duplicate location
CPT_TT144467 , Type 02 ,Duplicate location
CPT_TT144468 , Type 02 ,Duplicate location
CPT_TT144469 , Type 02 ,Duplicate location
CPT_TT144470 , Type 02 ,Duplicate location
CPT_TT144471 , Type 02 ,Duplicate location
CPT_TT144472 , Type 02 ,Duplicate location
CPT_TT144473 , Type 01 , No record found: CPT_TT144473
CPT_TT144474 , Type 01 , No record found: CPT_TT144474
CPT_TT144475 , Type 01 , No record found: CPT_TT144475
CPT_TT144476 , Type 01 , No record found: CPT_TT144476
CPT_TT144477 , Type 01 , No record found: CPT_TT144477
CPT_TT144478 , Type 01 , No record found: CPT_TT144478
CPT_TT144479 , Type 01 , No record found: CPT_TT144479
CPT_TT144480 , Type 01 , No record found: CPT_TT144480
CPT_TT144481 , Type 01 , No record found: CPT_TT144481
CPT_TT144482 , Type 01 , No record found: CPT_TT144482
CPT_TT144483 , Type 01 , No record found: CPT_TT144483
CPT_TT144600 , Type 05 , Repeated digit - investigating
CPT_TT144601 , Type 05 , Repeated digit - investigating
CPT_TT144748 , Type 07 , depth range <5: 4.140000000000001
CPT_TT146002 , Type 05 , Repeated digit - investigating
CPT_TT146003 , Type 05 , Repeated digit - investigating
CPT_TT146006 , Type 05 , Repeated digit - investigating
CPT_TT146013 , Type 05 , Repeated digit - investigating
CPT_TT146015 , Type 05 , Repeated digit - investigating
CPT_TT146024 , Type 05 , Repeated digit - investigating
CPT_TT146026 , Type 05 , Repeated digit - investigating
CPT_TT146027 , Type 05 , Repeated digit - investigating
CPT_TT146029 , Type 05 , Repeated digit - investigating
CPT_TT146048 , Type 06 , depth<5: 2.9
CPT_TT146051 , Type 06 , depth<5: 4.63
CPT_TT14622 , Type 05 , Repeated digit - investigating
CPT_TT147319 , Type 05 , Repeated digit - investigating
CPT_TT147322 , Type 05 , Repeated digit - investigating
CPT_TT147364 , Type 05 , Repeated digit - investigating
CPT_TT14739 , Type 05 , Repeated digit - investigating
CPT_TT147529 , Type 05 , Repeated digit - investigating
CPT_TT147532 , Type 05 , Repeated digit - investigating
CPT_TT147545 , Type 06 , depth<5: 4.22
CPT_TT147546 , Type 05 , Repeated digit - investigating
CPT_TT147547 , Type 05 , Repeated digit - investigating
CPT_TT14762 , Type 02 ,Duplicate location
CPT_TT14789 , Type 05 , Repeated digit - investigating
CPT_TT14790 , Type 05 , Repeated digit - investigating
CPT_TT147904 , Type 06 , depth<5: 4.28
CPT_TT147905 , Type 06 , depth<5: 2.98
CPT_TT147907 , Type 06 , depth<5: 3.6
CPT_TT14792 , Type 05 , Repeated digit - investigating
CPT_TT14796 , Type 02 ,Duplicate location
CPT_TT148685 , Type 05 , Repeated digit - investigating
CPT_TT148693 , Type 05 , Repeated digit - investigating
CPT_TT148694 , Type 06 , depth<5: 4.11
CPT_TT148699 , Type 05 , Repeated digit - investigating
CPT_TT15027 , Type 05 , Repeated digit - investigating
CPT_TT150969 , Type 06 , depth<5: 1.81
CPT_TT150974 , Type 06 , depth<5: 4.68
CPT_TT151064 , Type 01 , No record found: CPT_TT151064
CPT_TT151065 , Type 01 , No record found: CPT_TT151065
CPT_TT151066 , Type 01 , No record found: CPT_TT151066
CPT_TT151067 , Type 01 , No record found: CPT_TT151067
CPT_TT151068 , Type 01 , No record found: CPT_TT151068
CPT_TT151069 , Type 01 , No record found: CPT_TT151069
CPT_TT151070 , Type 01 , No record found: CPT_TT151070
CPT_TT151071 , Type 01 , No record found: CPT_TT151071
CPT_TT151072 , Type 01 , No record found: CPT_TT151072
CPT_TT151073 , Type 01 , No record found: CPT_TT151073
CPT_TT151074 , Type 01 , No record found: CPT_TT151074
CPT_TT151075 , Type 01 , No record found: CPT_TT151075
CPT_TT151076 , Type 01 , No record found: CPT_TT151076
CPT_TT151077 , Type 01 , No record found: CPT_TT151077
CPT_TT15110 , Type 05 , Repeated digit - investigating
CPT_TT151233 , Type 01 , No record found: CPT_TT151233
CPT_TT15144 , Type 05 , Repeated digit - investigating
CPT_TT15146 , Type 05 , Repeated digit - investigating
CPT_TT15149 , Type 05 , Repeated digit - investigating
CPT_TT15154 , Type 05 , Repeated digit - investigating
CPT_TT15156 , Type 05 , Repeated digit - investigating
CPT_TT15157 , Type 05 , Repeated digit - investigating
CPT_TT15158 , Type 05 , Repeated digit - investigating
CPT_TT15159 , Type 05 , Repeated digit - investigating
CPT_TT15160 , Type 05 , Repeated digit - investigating
CPT_TT15217 , Type 05 , Repeated digit - investigating
CPT_TT15218 , Type 05 , Repeated digit - investigating
CPT_TT15219 , Type 05 , Repeated digit - investigating
CPT_TT152334 , Type 07 , depth range <5: 3.6000000000000005
CPT_TT152678 , Type 02 ,Duplicate location
CPT_TT152969 , Type 01 , No record found: CPT_TT152969
CPT_TT152970 , Type 01 , No record found: CPT_TT152970
CPT_TT152971 , Type 01 , No record found: CPT_TT152971
CPT_TT152972 , Type 01 , No record found: CPT_TT152972
CPT_TT152973 , Type 01 , No record found: CPT_TT152973
CPT_TT152974 , Type 01 , No record found: CPT_TT152974
CPT_TT153793 , Type 05 , Repeated digit - investigating
CPT_TT153794 , Type 05 , Repeated digit - investigating
CPT_TT153796 , Type 05 , Repeated digit - investigating
CPT_TT153802 , Type 05 , Repeated digit - investigating
CPT_TT153804 , Type 05 , Repeated digit - investigating
CPT_TT154455 , Type 01 , No record found: CPT_TT154455
CPT_TT15502 , Type 02 ,Duplicate location
CPT_TT15503 , Type 05 , Repeated digit - investigating
CPT_TT155090 , Type 02 ,Duplicate location
CPT_TT155092 , Type 02 ,Duplicate location
CPT_TT155094 , Type 02 ,Duplicate location
CPT_TT155096 , Type 02 ,Duplicate location
CPT_TT15513 , Type 06 , depth<5: 2.37
CPT_TT15517 , Type 05 , Repeated digit - investigating
CPT_TT15518 , Type 06 , depth<5: 3.23
CPT_TT155201 , Type 05 , Repeated digit - investigating
CPT_TT155204 , Type 05 , Repeated digit - investigating
CPT_TT155206 , Type 05 , Repeated digit - investigating
CPT_TT155342 , Type 05 , Repeated digit - investigating
CPT_TT155345 , Type 06 , depth<5: 4.29
CPT_TT155839 , Type 06 , depth<5: 2.52
CPT_TT155843 , Type 05 , Repeated digit - investigating
CPT_TT155848 , Type 05 , Repeated digit - investigating
CPT_TT155850 , Type 05 , Repeated digit - investigating
CPT_TT155856 , Type 05 , Repeated digit - investigating
CPT_TT156066 , Type 06 , depth<5: 1.1
CPT_TT156067 , Type 06 , depth<5: 1.7
CPT_TT156068 , Type 06 , depth<5: 1.52
CPT_TT156071 , Type 05 , Repeated digit - investigating
CPT_TT156074 , Type 05 , Repeated digit - investigating
CPT_TT156075 , Type 05 , Repeated digit - investigating
CPT_TT156081 , Type 05 , Repeated digit - investigating
CPT_TT156082 , Type 05 , Repeated digit - investigating
CPT_TT156083 , Type 02 ,Duplicate location
CPT_TT156084 , Type 02 ,Duplicate location
CPT_TT156087 , Type 02 ,Duplicate location
CPT_TT156088 , Type 02 ,Duplicate location
CPT_TT156090 , Type 05 , Repeated digit - investigating
CPT_TT156246 , Type 02 ,Duplicate location
CPT_TT156248 , Type 05 , Repeated digit - investigating
CPT_TT156266 , Type 05 , Repeated digit - investigating
CPT_TT156267 , Type 05 , Repeated digit - investigating
CPT_TT156268 , Type 05 , Repeated digit - investigating
CPT_TT156270 , Type 06 , depth<5: 2.36
CPT_TT156271 , Type 06 , depth<5: 2.87
CPT_TT156489 , Type 06 , depth<5: 3.5
CPT_TT156490 , Type 06 , depth<5: 2.4
CPT_TT156491 , Type 02 ,Duplicate location
CPT_TT156496 , Type 02 ,Duplicate location
CPT_TT156499 , Type 02 ,Duplicate location
CPT_TT156500 , Type 02 ,Duplicate location
CPT_TT156504 , Type 02 ,Duplicate location
CPT_TT15799 , Type 05 , Repeated digit - investigating
CPT_TT15800 , Type 05 , Repeated digit - investigating
CPT_TT15801 , Type 05 , Repeated digit - investigating
CPT_TT15805 , Type 05 , Repeated digit - investigating
CPT_TT15807 , Type 05 , Repeated digit - investigating
CPT_TT158606 , Type 06 , depth<5: 1.359
CPT_TT158610 , Type 06 , depth<5: 2.08
CPT_TT158611 , Type 06 , depth<5: 1.739
CPT_TT158612 , Type 06 , depth<5: 1.18
CPT_TT158613 , Type 06 , depth<5: 2.459
CPT_TT158921 , Type 06 , depth<5: 3.82
CPT_TT158922 , Type 02 ,Duplicate location
CPT_TT158923 , Type 05 , Repeated digit - investigating
CPT_TT158928 , Type 05 , Repeated digit - investigating
CPT_TT159132 , Type 06 , depth<5: 3.97
CPT_TT159133 , Type 06 , depth<5: 3.65
CPT_TT159134 , Type 06 , depth<5: 4.27
CPT_TT159135 , Type 06 , depth<5: 3.26
CPT_TT159136 , Type 06 , depth<5: 4.35
CPT_TT159137 , Type 06 , depth<5: 3.53
CPT_TT159139 , Type 06 , depth<5: 3.66
CPT_TT159179 , Type 06 , depth<5: 3.36
CPT_TT159180 , Type 06 , depth<5: 2.61
CPT_TT159181 , Type 06 , depth<5: 1.97
CPT_TT159182 , Type 01 , No record found: CPT_TT159182
CPT_TT159185 , Type 06 , depth<5: 4.9
CPT_TT159186 , Type 06 , depth<5: 4.39
CPT_TT159187 , Type 06 , depth<5: 1.55
CPT_TT159188 , Type 06 , depth<5: 3.35
CPT_TT159189 , Type 06 , depth<5: 2.65
CPT_TT159191 , Type 06 , depth<5: 4.29
CPT_TT159240 , Type 05 , Repeated digit - investigating
CPT_TT159242 , Type 06 , depth<5: 1.33
CPT_TT159243 , Type 05 , Repeated digit - investigating
CPT_TT159306 , Type 05 , Repeated digit - investigating
CPT_TT159311 , Type 05 , Repeated digit - investigating
CPT_TT159401 , Type 05 , Repeated digit - investigating
CPT_TT159402 , Type 05 , Repeated digit - investigating
CPT_TT159404 , Type 05 , Repeated digit - investigating
CPT_TT159405 , Type 05 , Repeated digit - investigating
CPT_TT159430 , Type 06 , depth<5: 2.08
CPT_TT159516 , Type 05 , Repeated digit - investigating
CPT_TT159519 , Type 05 , Repeated digit - investigating
CPT_TT159520 , Type 05 , Repeated digit - investigating
CPT_TT159521 , Type 05 , Repeated digit - investigating
CPT_TT160818 , Type 06 , depth<5: 3.18
CPT_TT160819 , Type 06 , depth<5: 3.46
CPT_TT16082 , Type 07 , depth range <5: 4.5600000000000005
CPT_TT160820 , Type 06 , depth<5: 4.62
CPT_TT160821 , Type 06 , depth<5: 2.34
CPT_TT16086 , Type 07 , depth range <5: 4.3999999999999995
CPT_TT160983 , Type 06 , depth<5: 3.86
CPT_TT160985 , Type 06 , depth<5: 2.66
CPT_TT160987 , Type 06 , depth<5: 4.18
CPT_TT16103 , Type 07 , depth range <5: 4.44
CPT_TT16108 , Type 07 , depth range <5: 2.2600000000000002
CPT_TT16111 , Type 07 , depth range <5: 1.1600000000000001
CPT_TT161303 , Type 06 , depth<5: 4.74
CPT_TT161304 , Type 07 , depth range <5: 4.9
CPT_TT161305 , Type 06 , depth<5: 4.64
CPT_TT161306 , Type 06 , depth<5: 4.76
CPT_TT161307 , Type 06 , depth<5: 4.38
CPT_TT161309 , Type 06 , depth<5: 4.9
CPT_TT161310 , Type 06 , depth<5: 4.9
CPT_TT161311 , Type 06 , depth<5: 3.84
CPT_TT161313 , Type 06 , depth<5: 1.5
CPT_TT161314 , Type 06 , depth<5: 3.36
CPT_TT161315 , Type 06 , depth<5: 4.12
CPT_TT161316 , Type 06 , depth<5: 3.64
CPT_TT161317 , Type 06 , depth<5: 4.22
CPT_TT161318 , Type 06 , depth<5: 3.52
CPT_TT161400 , Type 06 , depth<5: 3.22
CPT_TT161401 , Type 06 , depth<5: 3.64
CPT_TT161402 , Type 06 , depth<5: 2.34
CPT_TT161403 , Type 06 , depth<5: 3.76
CPT_TT161404 , Type 06 , depth<5: 3.9
CPT_TT161405 , Type 06 , depth<5: 3.26
CPT_TT161406 , Type 06 , depth<5: 4.62
CPT_TT161407 , Type 06 , depth<5: 4.28
CPT_TT161408 , Type 06 , depth<5: 2.74
CPT_TT161409 , Type 06 , depth<5: 2.9
CPT_TT161727 , Type 06 , depth<5: 4.08
CPT_TT161728 , Type 06 , depth<5: 4.82
CPT_TT161729 , Type 06 , depth<5: 4.44
CPT_TT161731 , Type 06 , depth<5: 4.62
CPT_TT161733 , Type 06 , depth<5: 1.78
CPT_TT162025 , Type 06 , depth<5: 3.65
CPT_TT162027 , Type 06 , depth<5: 4.29
CPT_TT162031 , Type 06 , depth<5: 4.67
CPT_TT162043 , Type 06 , depth<5: 4.42
CPT_TT162987 , Type 05 , Repeated digit - investigating
CPT_TT163209 , Type 06 , depth<5: 4.459
CPT_TT163210 , Type 06 , depth<5: 4.899
CPT_TT163213 , Type 06 , depth<5: 3.959
CPT_TT163214 , Type 06 , depth<5: 3.399
CPT_TT163215 , Type 06 , depth<5: 1.38
CPT_TT163216 , Type 06 , depth<5: 4.139
CPT_TT163275 , Type 06 , depth<5: 2.46
CPT_TT163277 , Type 06 , depth<5: 4.98
CPT_TT163290 , Type 05 , Repeated digit - investigating
CPT_TT163292 , Type 05 , Repeated digit - investigating
CPT_TT163294 , Type 05 , Repeated digit - investigating
CPT_TT163295 , Type 05 , Repeated digit - investigating
CPT_TT163304 , Type 05 , Repeated digit - investigating
CPT_TT163397 , Type 06 , depth<5: 3.58
CPT_TT163577 , Type 06 , depth<5: 1.15
CPT_TT163578 , Type 06 , depth<5: 1.13
CPT_TT163579 , Type 06 , depth<5: 1.29
CPT_TT163580 , Type 06 , depth<5: 0.77
CPT_TT163581 , Type 06 , depth<5: 1.55
CPT_TT163582 , Type 06 , depth<5: 3.07
CPT_TT163583 , Type 06 , depth<5: 0.47
CPT_TT163584 , Type 06 , depth<5: 1.07
CPT_TT163585 , Type 06 , depth<5: 1.51
CPT_TT163586 , Type 06 , depth<5: 2.19
CPT_TT163587 , Type 06 , depth<5: 0.87
CPT_TT163588 , Type 06 , depth<5: 1.61
CPT_TT163589 , Type 06 , depth<5: 0.48
CPT_TT163590 , Type 06 , depth<5: 0.81
CPT_TT163591 , Type 05 , Repeated digit - investigating
CPT_TT163592 , Type 06 , depth<5: 4.49
CPT_TT163593 , Type 06 , depth<5: 4.17
CPT_TT163594 , Type 06 , depth<5: 3.95
CPT_TT163595 , Type 06 , depth<5: 4.81
CPT_TT163596 , Type 06 , depth<5: 1.21
